complaint_id,issue_id,submission_date,unit_type,space_type,urgency,major_category,minor_category,issue_code
6984776,14591087,7/30/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,SMOKE DETECTOR,BROKEN OR MISSING
6984776,14591088,7/30/2020,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984776,14591089,7/30/2020,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,TILE BROKEN OR MISSING
6984776,14591090,7/30/2020,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984776,14591091,7/30/2020,APARTMENT,PRIVATE HALL,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984776,14591092,7/30/2020,APARTMENT,PRIVATE HALL,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984776,14591093,7/30/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984776,14591094,7/30/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,FLOOR COVERING TORN OR MISSING
6984776,14591095,7/30/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6984776,14591097,7/30/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984779,14591100,1/12/2017,APARTMENT,ENTRANCE/FOYER,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984783,14591150,8/26/2020,PUBLIC AREA,HALLWAY,EMERGENCY,ELECTRIC,WIRING,EXPOSED
6984783,14591151,8/26/2020,PUBLIC AREA,HALLWAY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6984787,14591163,1/2/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,DOOR/WINDOW,WINDOW PANE,GLASS BROKEN OR MISSING
6984787,14591164,1/2/2020,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,NO GAS OR ELECTRICITY
6984787,14591165,1/2/2020,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984787,14591167,1/2/2020,APARTMENT,BEDROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6984787,14591168,1/2/2020,APARTMENT,BATHROOM,NON EMERGENCY,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE
6984787,14591170,1/2/2020,APARTMENT,PRIVATE HALL,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6984787,14591171,1/2/2020,APARTMENT,PRIVATE HALL,NON EMERGENCY,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE
6984788,14591166,1/24/2017,PUBLIC AREA,HALLWAY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6984791,14591176,1/17/2019,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6984792,14591177,12/16/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PLUMBING,WATER SUPPLY,NO WATER
6984804,14591202,11/18/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6984805,14591203,6/24/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,GENERAL,COOKING GAS,SHUT-OFF
6984805,14591204,6/24/2019,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6984806,14591205,4/24/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PLUMBING,WATER SUPPLY,NO HOT WATER
6984809,14591212,4/17/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984821,14591232,8/30/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984825,14591237,11/15/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984827,14591240,2/9/2020,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,TILE BROKEN OR MISSING
6984830,14591247,9/30/2020,APARTMENT,LIVING ROOM,EMERGENCY,ELECTRIC,WIRING,EXPOSED
6984830,14591248,9/30/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6984830,14591249,9/30/2020,APARTMENT,LIVING ROOM,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6984831,14591250,11/27/2018,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6984833,14591252,6/15/2018,APARTMENT,BATHROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984833,14591253,6/15/2018,APARTMENT,BEDROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6984833,14591254,6/15/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984833,14591255,6/15/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6984837,14591262,1/6/2017,APARTMENT,BATHROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6984837,14591263,1/6/2017,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984837,14591264,1/6/2017,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,DIRTY OR UNSANITARY
6984839,14591273,8/10/2018,PUBLIC AREA,YARD,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984840,14591274,6/23/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6984841,14591275,9/14/2019,PUBLIC AREA,COURTYARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6984842,14591277,6/11/2017,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6984842,14591278,6/11/2017,BUILDING,BUILDING-WIDE,NON EMERGENCY,GENERAL,JANITOR/SUPER,NO JANITOR AVAILABLE
6984843,14591279,9/1/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6984843,14591280,9/1/2018,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6984843,14591281,9/1/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984843,14591282,9/1/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6984843,14591283,9/1/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984845,14591285,4/20/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984845,14591289,4/20/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984845,14591290,4/20/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984845,14591291,4/20/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6984845,14591293,4/20/2017,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,CONTROL KNOB BROKEN OR MISSING
6984845,14591294,4/20/2017,APARTMENT,BATHROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6984846,14591286,5/22/2017,APARTMENT,ENTIRE APARTMENT,IMMEDIATE EMERGENCY,ELECTRIC,POWER OUTAGE,ENTIRE APARTMENT
6984846,14591287,5/22/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,ELECTRIC,NO LIGHTING,ONE ROOM OR AREA
6984850,14591308,1/18/2017,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984851,14591310,4/11/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984852,14591311,2/21/2020,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING
6984855,14591321,5/6/2017,APARTMENT,KITCHEN,EMERGENCY,FLOORING/STAIRS,FLOOR,SAGGING OR SLOPING
6984855,14591322,5/6/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
6984855,14591323,5/6/2017,APARTMENT,KITCHEN,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6984855,14591324,5/6/2017,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984855,14591325,5/6/2017,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984855,14591326,5/6/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6984855,14591327,5/6/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984855,14591328,5/6/2017,APARTMENT,PRIVATE HALL,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984855,14591329,5/6/2017,APARTMENT,ENTRANCE/FOYER,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6984855,14591330,5/6/2017,APARTMENT,KITCHEN,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984856,14591331,10/16/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984856,14591332,10/16/2018,APARTMENT,BEDROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984856,14591334,10/16/2018,APARTMENT,BEDROOM,EMERGENCY,WATER LEAK,HEAVY FLOW,AT WALL OR CEILING
6984856,14591336,10/16/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6984856,14591338,10/16/2018,APARTMENT,KITCHEN,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6984856,14591339,10/16/2018,APARTMENT,KITCHEN,EMERGENCY,PLUMBING,BASIN/SINK,BASIN BROKEN/LEAKING
6984856,14591340,10/16/2018,APARTMENT,BEDROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6984856,14591341,10/16/2018,APARTMENT,LIVING ROOM,NON EMERGENCY,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE
6984857,14591333,4/12/2019,PUBLIC AREA,COURTYARD,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6984862,14591347,8/2/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,LIGHTING,FIXTURE MISSING/HANGING/LOOSE
6984867,14591361,8/14/2019,APARTMENT,OTHER ROOM/AREA,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984867,14591362,8/14/2019,APARTMENT,OTHER ROOM/AREA,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984870,14591366,4/2/2020,APARTMENT,BEDROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984870,14591367,4/2/2020,APARTMENT,LIVING ROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984870,14591368,4/2/2020,APARTMENT,KITCHEN,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984872,14591376,5/31/2018,APARTMENT,BATHROOM,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984873,14591377,2/23/2019,PUBLIC AREA,BASEMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,FLEAS
6984873,14591378,2/23/2019,PUBLIC AREA,HALLWAY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6984873,14591379,2/23/2019,PUBLIC AREA,HALLWAY,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984873,14591380,2/23/2019,PUBLIC AREA,HALLWAY,NON EMERGENCY,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY
6984873,14591381,2/23/2019,PUBLIC AREA,HALLWAY,NON EMERGENCY,PAINT/PLASTER,CEILING,DIRTY OR UNSANITARY
6984873,14591382,2/23/2019,PUBLIC AREA,BASEMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6984873,14591383,2/23/2019,PUBLIC AREA,BASEMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984876,14591388,3/30/2020,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984876,14591389,3/30/2020,APARTMENT,BATHROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984876,14591390,3/30/2020,APARTMENT,PRIVATE HALL,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984879,14591394,2/26/2020,APARTMENT,BATHROOM,EMERGENCY,DOOR/WINDOW,WINDOW PANE,GLASS BROKEN OR MISSING
6984879,14591395,2/26/2020,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984879,14591396,2/26/2020,APARTMENT,PRIVATE HALL,NON EMERGENCY,WATER LEAK,DAMP SPOT,FROM WALL OR CEILING
6984879,14591397,2/26/2020,APARTMENT,KITCHEN,NON EMERGENCY,GENERAL,VENTILATION SYSTEM,BROKEN OR MISSING
6984879,14591398,2/26/2020,APARTMENT,KITCHEN,EMERGENCY,DOOR/WINDOW,WINDOW PANE,GLASS BROKEN OR MISSING
6984892,14591419,4/23/2019,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984892,14591420,4/23/2019,APARTMENT,KITCHEN,EMERGENCY,PLUMBING,BASIN/SINK,BASIN BROKEN/LEAKING
6984892,14591421,4/23/2019,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6984892,14591422,4/23/2019,APARTMENT,BEDROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984892,14591424,4/23/2019,APARTMENT,BATHROOM,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984892,14591433,4/23/2019,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BATHTUB/SHOWER,BROKEN OR MISSING
6984892,14591434,4/23/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6984892,14591438,4/23/2019,APARTMENT,PRIVATE HALL,NON EMERGENCY,ELECTRIC,LIGHTING,DIMS OR FLICKERS
6984892,14591443,4/23/2019,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984906,14591452,3/17/2018,BUILDING,BUILDING-WIDE,EMERGENCY,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER
6984907,14591453,3/17/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6984907,14591454,3/17/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984907,14591455,3/17/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6984907,14591456,3/17/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984917,14591472,6/24/2018,APARTMENT,BATHROOM,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984919,14591474,4/13/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984919,14591475,4/13/2018,APARTMENT,KITCHEN,EMERGENCY,PLUMBING,BASIN/SINK,DRAIN PIPE BLOCKED OR BROKEN
6984919,14591476,4/13/2018,APARTMENT,BATHROOM,NON EMERGENCY,PLUMBING,BATHTUB/SHOWER,FAUCET BROKEN/MISSING/LEAKING
6984919,14591477,4/13/2018,APARTMENT,BATHROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984919,14591481,4/13/2018,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,ELECTRIC/GAS RANGE,CONTROL KNOB BROKEN OR MISSING
6984919,14591482,4/13/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984919,14591483,4/13/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6984919,14591487,4/13/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984919,14591488,4/13/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6984919,14591489,4/13/2018,APARTMENT,BATHROOM,IMMEDIATE EMERGENCY,PLUMBING,WATER SUPPLY,SCALDING HOT WATER
6984919,14591491,4/13/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6984922,14591484,10/15/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6984928,14591513,5/3/2017,APARTMENT,ENTRANCE/FOYER,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984928,14591514,5/3/2017,APARTMENT,ENTRANCE/FOYER,EMERGENCY,FLOORING/STAIRS,FLOOR,SAGGING OR SLOPING
6984928,14591518,5/3/2017,APARTMENT,KITCHEN,EMERGENCY,ELECTRIC,WIRING,EXPOSED
6984928,14591519,5/3/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6984928,14591520,5/3/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,OTHER
6984928,14591521,5/3/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,FLOORING/STAIRS,FLOOR,SAGGING OR SLOPING
6984928,14591522,5/3/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,WINDOW STUCK CLOSED OR OPEN
6984932,14591532,7/11/2017,APARTMENT,BEDROOM,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984932,14591533,7/11/2017,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984932,14591534,7/11/2017,APARTMENT,KITCHEN,EMERGENCY,ELECTRIC,WIRING,EXPOSED
6984937,14591542,8/9/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984937,14591547,8/9/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984937,14591548,8/9/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984937,14591549,8/9/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984937,14591550,8/9/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WINDOW/FRAME,PEELING OR FLAKING PAINT
6984937,14591551,8/9/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6984937,14591553,8/9/2018,PUBLIC AREA,BOILER ROOM,EMERGENCY,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING
6984945,14591564,1/29/2019,APARTMENT,KITCHEN,NON EMERGENCY,APPLIANCE,REFRIGERATOR,BROKEN DOOR SEAL
6984945,14591575,1/29/2019,APARTMENT,BATHROOM,EMERGENCY,PLUMBING,BASIN/SINK,BASIN BROKEN/LEAKING
6984947,14591576,8/10/2018,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984947,14591577,8/10/2018,APARTMENT,KITCHEN,NON EMERGENCY,WATER LEAK,SLOW LEAK,AT WALL OR CEILING
6984947,14591578,8/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984947,14591579,8/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,ROACHES
6984950,14591589,3/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WALL,CHIPPED/PEELING/FLAKING
6984950,14591590,3/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984950,14591591,3/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984950,14591592,3/10/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984950,14591593,3/10/2018,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,PAINT/PLASTER,WINDOW/FRAME,PEELING OR FLAKING PAINT
6984950,14591594,3/10/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,PAINT/PLASTER,CEILING,HOLE OR CRACKED
6984950,14591600,3/10/2018,PUBLIC AREA,BOILER ROOM,EMERGENCY,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING
6984950,14591601,3/10/2018,BUILDING,ENTIRE BUILDING,NON EMERGENCY,GENERAL,JANITOR/SUPER,NO JANITOR AVAILABLE
6984950,14591602,3/10/2018,PUBLIC AREA,HALLWAY,EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6984950,14591603,3/10/2018,PUBLIC AREA,HALLWAY,NON EMERGENCY,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,ACCUMULATION
6984950,14591604,3/10/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,MAILBOX,BOX BROKEN OR MISSING
6984950,14591605,3/10/2018,PUBLIC AREA,YARD,NON EMERGENCY,OUTSIDE BUILDING,PAVEMENT,BROKEN OR CRACKED
6984950,14591606,3/10/2018,PUBLIC AREA,OUTSIDE,NON EMERGENCY,OUTSIDE BUILDING,GUTTER/LEADER,BLOCKED OR MISSING
6984950,14591614,3/10/2018,PUBLIC AREA,YARD,EMERGENCY,DOOR/WINDOW,DOOR,LOCK BROKEN OR MISSING
6984950,14591615,3/10/2018,PUBLIC AREA,BUILDING ENTRANCE,NON EMERGENCY,GENERAL,BELL/BUZZER/INTERCOM,BROKEN OR MISSING
6984950,14591616,3/10/2018,PUBLIC AREA,BUILDING ENTRANCE,EMERGENCY,DOOR/WINDOW,DOOR,BROKEN OR MISSING
6984951,14591595,3/8/2017,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984955,14591617,8/11/2019,APARTMENT,KITCHEN,EMERGENCY,ELECTRIC,WIRING,EXPOSED
6984955,14591618,8/11/2019,APARTMENT,KITCHEN,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6984955,14591619,8/11/2019,APARTMENT,LIVING ROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6984955,14591620,8/11/2019,APARTMENT,ENTIRE APARTMENT,EMERGENCY,ELECTRIC,WIRING,ILLEGAL
6984955,14591621,8/11/2019,APARTMENT,BEDROOM,NON EMERGENCY,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE
6984960,14591631,1/30/2020,BUILDING,BUILDING-WIDE,IMMEDIATE EMERGENCY,PLUMBING,WATER SUPPLY,NO WATER
6984973,14591656,5/18/2020,APARTMENT,ENTIRE APARTMENT,EMERGENCY,UNSANITARY CONDITION,PESTS,BED BUGS
6984978,14591673,8/19/2020,APARTMENT,PRIVATE HALL,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984978,14591674,8/19/2020,APARTMENT,OTHER ROOM/AREA,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984978,14591675,8/19/2020,APARTMENT,BEDROOM,NON EMERGENCY,FLOORING/STAIRS,FLOOR,HOLE IN NON-WALKING AREA
6984978,14591676,8/19/2020,APARTMENT,LIVING ROOM,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984978,14591677,8/19/2020,APARTMENT,PRIVATE HALL,NON EMERGENCY,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE
6984978,14591678,8/19/2020,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,CEILING,CHIPPED/PEELING/FLAKING
6984978,14591679,8/19/2020,APARTMENT,KITCHEN,NON EMERGENCY,FLOORING/STAIRS,FLOOR,TILE BROKEN OR MISSING
6984978,14591680,8/19/2020,APARTMENT,KITCHEN,NON EMERGENCY,PAINT/PLASTER,WALL,BULGING/HOLE/CRACKED
6984978,14591681,8/19/2020,APARTMENT,ENTIRE APARTMENT,NON EMERGENCY,UNSANITARY CONDITION,PESTS,MICE
6984978,14591682,8/19/2020,APARTMENT,KITCHEN,NON EMERGENCY,GENERAL,CABINET,DAMAGED OR MISSING
6984982,14591688,7/17/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,SAFETY,SMOKE DETECTOR,BROKEN OR MISSING
6984985,14591693,10/17/2018,APARTMENT,ENTIRE APARTMENT,EMERGENCY,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER
6984990,14591712,6/19/2017,APARTMENT,BATHROOM,EMERGENCY,UNSANITARY CONDITION,MOLD,N/A
6984990,14591713,6/19/2017,APARTMENT,BEDROOM,NON EMERGENCY,DOOR/WINDOW,WINDOW FRAME,LOCK BROKEN OR MISSING
